RECIPEID,VER,TREADCODE,RELEASE_TIME,HISTORY_PDATE,USERNAME,COMMENTS,RELEASED,RESYNCED,STATFLAG,BAFFACTOR,PMDFACTOR,BAFFACTOR_TG,PMDFACTOR_TG,PRIMARYLIMITSETID,CPKLIMITSETID,AUDITLIMITSETID,ART10,VAR,DESCRIPTION,TIRESIZE,TRADE_NAME,CUSTOMERCODE,PASSQC,CUSTOMERDESC,BRAND,PLY,PLYMAT,TGROUP,TSUBGROUP,WEIGHT,WIDTH,AR,RD,LI,SS,LR,SSR,LOAD,RW,INFLATION,CONBIAS,STBT_CW,STBT_CCW,UPDATE_LIMIT,LSID_T1,LSID_T2,LSID_T3,RFPP_T1,RFPP_T2,RFPP_T3,RFH1_T1,RFH1_T2,RFH1_T3,RFH2_T1,RFH2_T2,RFH2_T3,LFPP_T1,LFPP_T2,LFPP_T3,LFH1_T1,LFH1_T2,LFH1_T3,LFH2_T1,LFH2_T2,LFH2_T3,CONU_T1,CONU_T2,CONU_T3,CONL_T1,CONL_T2,CONL_T3,CONP_T1,CONP_T2,CONP_T3,CONN_T1,CONN_T2,CONN_T3,PLYU_T1,PLYU_T2,PLYU_T3,PLYL_T1,PLYL_T2,PLYL_T3,TG_RIMWIDTH,TG_BEATSEATWIDTH,TG_POPINFL,TG_POPINFLDWELLTIME,TG_INFL,TG_INFL2,TG_BUL_STBT,TG_TRACKS,RROM_T1,RROM_T2,RROM_T3,RROH1_T1,RROH1_T2,RROH1_T3,RROH2_T1,RROH2_T2,RROH2_T3,LROM_T1,LROM_T2,LROM_T3,LROH1_T1,LROH1_T2,LROH1_T3,BULS_T1,BULS_T2,BULS_T3,DEPS_T1,DEPS_T2,DEPS_T3,TB_RIMWIDTH,TB_ADAPTERRW,TB_SEALRW,TB_INFL,TB_POPINFL,TB_POPINFLDWELLTIME,TB_PREFSTATLIMIT,TB_WEIGHT,WPS_PROVIDEDWEIGHT,TBALW_T1,TBALW_T2,TBALW_T3,BBALW_T1,BBALW_T2,BBALW_T3,SBALW_T1,SBALW_T2,SBALW_T3,SBALPC_T1,SBALPC_T2,SBALPC_T3,SBAL_T1,SBAL_T2,SBAL_T3,DESCRIPTION2
186949,66,:GPPW,28/Feb/2026 12:10:41,,kun huang,,1,1,1,7,,,,338956,338956,338956,0313283079,0,275/50 R 22 V PremiumContact C,275/50 R 22,PremiumContact C ,079,2,BYD,C,2,POLYESTER,01,001,17305,275.00 mm,50,22,115,V,,0,8000,8.50,200000,0,4,5,28/Feb/2026 12:08:08,440777,440778,440779,98,98,125,78.4,78.4,95,0,0,0,78.4,80,80,0,0,0,0,0,0,40,95,105,-40,-95,-105,-40,-95,-105,-40,-95,-105,9980,9980,9980,1,1,1,,,400000,,400000,,,107,1,1,1.5,0,0,0,0,0,0,1,1,1.6,1,1,1.3,0.8,0.8,1.3,0.8,0.8,0.9,8.500017,,8.500017,200000,300000,1,1,,0,50,50,100,50,50,100,996,997,998,0.5,0.5,0.7,9.8,9.8,9.8,275/50 R 22 V PremiumContact C
185232,31,W:OOP,28/Feb/2026 11:41:52,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313285000,0,265/40 R 22 V PremiumContact 6 ,265/40 R 22,PremiumContact 6 ,000,3,Replacement,C,2,POLYESTER,01,001,15371,265.00 mm,40,22,106,V,,0,6300,9.50,200000,,3,2,28/Feb/2026 11:23:50,432986,432987,432988,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.500019,,9.000018,200000,300000,3,1,,,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,265/40 R 22 V PremiumContact 6 
186950,48,W:OOP,28/Feb/2026 12:10:42,,kun huang,,1,1,1,7,,,,94876,94876,94876,0313285053,0,265/40 R 22 V PremiumContact 6,265/40 R 22,PremiumContact 6 ,053,2,Chang An,C,2,POLYESTER,01,001,15371,265.00 mm,40,22,106,V,,0,6300,9.00,200000,,3,3,28/Feb/2026 12:08:08,440781,440782,440783,110,110,125,80,80,95,0,0,0,100,100,100,0,0,0,0,0,0,50,50,95,-50,-50,-95,0,0,-105,0,0,-105,9980,9980,9980,1,1,1,,,400000,,400000,,,107,1,1,1.1,0,0,0,0,0,0,1,1,1.3,1,1,1.3,0.7,0.7,1,0.8,0.8,1.4,9.000018,,9.000018,200000,400000,3,2,,0,45,45,80,45,45,80,69.2,69.2,79,996,997,998,0.3,0.3,0.3,265/40 R 22 V PremiumContact 6
185233,31,:GOPA,28/Feb/2026 11:41:52,,kun huang,,1,1,5,7,,7,,15456,15456,15456,0313286000,0,215/50 R 17 W eContact,215/50 R 17,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,9935,215.00 mm,50,17,91,W,,0,4000,7.00,200000,,3,2,28/Feb/2026 11:23:50,432990,432991,432992,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.500015,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,215/50 R 17 W eContact
185234,30,:GARP,28/Feb/2026 11:41:53,,kun huang,,1,1,1,7,,,,7830,7830,7830,0313288000,0,215/55 R 17 V eContact,215/55 R 17,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,10397,215.00 mm,55,17,94,V,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,432994,432995,432996,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.500015,200000,300000,3,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,215/55 R 17 V eContact
185235,30,:GOPO,28/Feb/2026 11:41:53,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313290000,0,225/55 R 17 W UltraContact UC7,225/55 R 17,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,10778,225.00 mm,55,17,97,V,,0,5000,7.00,200000,0,3,2,28/Feb/2026 11:23:50,432998,432999,433000,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.500015,200000,300000,1,1,,,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/55 R 17 W UltraContact UC7
185236,30,:RROP,28/Feb/2026 11:41:54,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313292000,0,225/60 R 18 V eContact,225/60 R 18,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,11197,225.00 mm,60,18,100,V,,0,5600,6.50,200000,,3,2,28/Feb/2026 11:23:50,433002,433003,433004,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,2,1,,,70,70,80,70,70,80,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,225/60 R 18 V eContact
185237,32,:WGRP,28/Feb/2026 11:41:54,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313294000,0,235/45 R 18 Y eContact,235/45 R 18,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,10596,235.00 mm,45,18,98,Y,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,433006,433007,433008,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,996,997,998,9.8,9.8,9.8,235/45 R 18 Y eContact
185238,29,G:WAP,28/Feb/2026 11:41:55,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313296000,0,235/50 R 18 V eContact,235/50 R 18,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,11076,235.00 mm,50,18,97,V,,0,5000,7.50,200000,0,3,2,28/Feb/2026 11:23:50,433010,433011,433012,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.000014,200000,300000,1,1,,,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/50 R 18 V eContact
185239,34,:GPAG,28/Feb/2026 11:41:55,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313298000,0,235/40 R 19 W eContact,235/40 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,10840,235.00 mm,40,19,96,W,,0,4000,8.50,200000,,3,2,28/Feb/2026 11:23:50,433014,433015,433016,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,9.000018,200000,300000,2,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/40 R 19 W eContact
185240,31,:ROOP,28/Feb/2026 11:41:56,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313300000,0,235/50 R 19 V eContact,235/50 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,11935,235.00 mm,50,19,99,V,,0,5000,7.50,200000,0,3,2,28/Feb/2026 11:23:50,433018,433019,433020,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,1,,0,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/50 R 19 V eContact
185241,33,W:GPW,28/Feb/2026 11:41:56,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313302000,0,235/55 R 19 V eContact,235/55 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,13450,235.00 mm,55,19,105,V,,0,5600,7.50,200000,0,3,2,28/Feb/2026 11:23:50,433022,433023,433024,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.000014,200000,300000,2,1,,,70,70,80,70,70,80,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/55 R 19 V eContact
185242,30,:WRPP,28/Feb/2026 11:41:57,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313304000,0,245/45 R 19 W eContact,245/45 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,11901,245.00 mm,45,19,102,W,,0,5000,8.00,200000,0,3,2,28/Feb/2026 11:23:50,433026,433027,433028,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,1,1,,,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,245/45 R 19 W eContact
185243,30,:RPGR,28/Feb/2026 11:41:57,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313306000,0,255/45 R 19 W eContact,255/45 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,13128,255.00 mm,45,19,104,W,,0,5600,8.50,200000,0,3,2,28/Feb/2026 11:23:50,433030,433031,433032,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,1,,,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,255/45 R 19 W eContact
185244,32,:GPAP,28/Feb/2026 11:41:58,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313308000,0,255/55 R 19 V eContact,255/55 R 19,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,14574,255.00 mm,55,19,107,V,,0,7100,8.00,200000,,3,2,28/Feb/2026 11:23:50,433034,433035,433036,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,2,1,,0,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,255/55 R 19 V eContact
185245,34,:RPPG,28/Feb/2026 11:41:59,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313310000,0,255/40 R 20 W eContact,255/40 R 20,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,12622,255.00 mm,40,20,101,W,,0,5000,9.00,200000,0,3,2,28/Feb/2026 11:23:50,433038,433039,433040,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.000018,,9.000018,200000,300000,2,1,,0,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,255/40 R 20 W eContact
185246,31,:WGGP,28/Feb/2026 11:42:00,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313312000,0,255/50 R 20 V eContact,255/50 R 20,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,15454,255.00 mm,50,20,109,V,,0,6300,8.00,200000,,3,2,28/Feb/2026 11:23:50,433062,433063,433064,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,2,1,,0,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,255/50 R 20 V eContact
185247,34,:RWPO,28/Feb/2026 11:42:00,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313314000,0,255/45 R 20 Y eContact,255/45 R 20,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,12762,255.00 mm,45,20,105,Y,,0,5600,8.50,200000,,3,2,28/Feb/2026 11:23:50,433066,433067,433068,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,1,,0,70,70,80,70,70,80,996,997,998,996,997,998,9.8,9.8,9.8,255/45 R 20 Y eContact
185248,32,:RGPR,28/Feb/2026 11:42:01,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313316000,0,275/45 R 20 Y eContact,275/45 R 20,eContact ,000,3,Replacement,C,2,POLYESTER,01,001,14295,275.00 mm,45,20,110,Y,,0,7100,9.00,200000,,3,2,28/Feb/2026 11:23:50,433070,433071,433072,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.000018,,8.500017,200000,300000,3,1,,,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,275/45 R 20 Y eContact
185249,49,:GWGP,28/Feb/2026 11:42:01,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313321000,0,255/55 R 19 V MaxContact MC6,255/55 R 19,MaxContact MC6 ,000,3,Replacement,C,2,POLYESTER,01,001,14246,255.00 mm,55,19,111,V,,0,7100,8.00,200000,,3,3,28/Feb/2026 11:23:50,433074,433075,433076,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,2,1,,0,80,80,90,80,80,90,996,997,998,996,997,998,9.8,9.8,9.8,255/55 R 19 V MaxContact MC6
186951,109,:GWGP,28/Feb/2026 12:10:42,,kun huang,,1,1,3,7,7,,,318401,318401,318401,0313321087,0,255/55 R 19 V MaxContact MC6,255/55 R 19,MaxContact MC6 ,087,2,Geely,C,2,POLYESTER,01,001,14246,255.00 mm,55,19,111,V,,0,7100,7.50,200000,,5,4,28/Feb/2026 12:08:08,440785,440786,440787,90,90,120,60,60,90,40,40,980,70,70,70,40,70,70,0,0,0,40,95,95,-40,-95,-95,0,-95,-95,0,-95,-95,9980,9980,9980,1,1,1,,,400000,,400000,,,107,1,1,1.3,0,0,0,0,0,0,1,1,1.5,1,1,1.3,0.8,0.8,1,0.8,0.8,0.9,7.500015,,7.500015,200000,400000,3,1,,0,45,45,85,45,45,85,996,997,998,0.5,0.5,0.7,9.8,9.8,9.8,255/55 R 19 V MaxContact MC6
185250,30,:OPRR,28/Feb/2026 11:42:02,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313325000,0,265/40 R 22 V CONTISPORTCONTACT 5 ,265/40 R 22,CONTISPORTCONTACT 5 ,000,3,Replacement,C,2,POLYESTER,01,001,15972,265.00 mm,40,22,106,V,,0,6300,9.50,200000,,3,2,28/Feb/2026 11:23:50,433078,433079,433080,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.500019,,9.500019,200000,300000,3,1,,0,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,265/40 R 22 V CONTISPORTCONTACT 5 
186952,27,:OPRR,28/Feb/2026 12:10:43,,kun huang,,1,1,5,7,,7,,338956,338956,338956,0313325079,0,265/40 R 22 V CONTISPORTCONTACT 5,265/40 R 22,CONTISPORTCONTACT 5 ,079,2,BYD,C,2,POLYESTER,01,001,15972,265.00 mm,40,22,106,V,,0,6300,9.50,200000,,3,3,28/Feb/2026 12:08:08,440789,440790,440791,110,110,125,80,80,95,0,0,0,80,80,80,0,0,0,0,0,0,40,40,95,-40,-40,-95,-40,-40,-95,-40,-40,-95,9980,9980,9980,1,1,1,,,400000,,400000,,,107,1,1,1.5,0,0,0,0,0,0,1,1,1.6,1,1,1.3,0.8,1,1,0.8,0.8,0.9,9.500019,,9.000018,200000,400000,3,1,,0,50,50,100,50,50,100,996,997,998,0.5,0.5,0.7,9.8,9.8,9.8,265/40 R 22 V CONTISPORTCONTACT 5
185251,31,:WRRA,28/Feb/2026 11:42:02,,kun huang,,1,1,1,7,,,,7802,7802,7802,0313336000,0,245/45 R 20 W CONTISPORTCONTACT 5 SSR,245/45 R 20,CONTISPORTCONTACT 5 SSR ,000,3,Replacement,C,2,POLYESTER,01,001,15646,245.00 mm,45,20,103,W,,1,5000,8.00,275000,0,3,2,28/Feb/2026 11:23:50,433082,433083,433084,112,112,160,78,78,122,9960,9970,9980,80,80,80,0,0,0,0,0,0,64,64,105,-64,-64,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,2,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 20 W CONTISPORTCONTACT 5 SSR
185252,31,:AOPW,28/Feb/2026 11:42:03,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313338000,0,235/45 R 18 Y MaxContact MC6 ,235/45 R 18,MaxContact MC6 ,000,3,Replacement,C,2,POLYESTER,01,001,10578,235.00 mm,45,18,98,Y,,0,5000,8.00,200000,,3,2,28/Feb/2026 11:23:50,433086,433087,433088,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,7.500015,200000,300000,1,1,,0,50,50,60,50,50,60,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,235/45 R 18 Y MaxContact MC6 
185253,33,A:GPO,28/Feb/2026 11:42:03,,kun huang,,1,1,5,7,,7,,7802,7802,7802,0313343000,0,245/40 R 20 W SportContact 6,245/40 R 20,SportContact 6 ,000,3,Replacement,C,2,POLYESTER,01,001,12630,245.00 mm,40,20,99,W,,0,5000,8.50,200000,0,3,2,28/Feb/2026 11:23:50,433090,433091,433092,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,1,,,60,60,70,60,60,70,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,245/40 R 20 W SportContact 6
185254,30,W:APP,28/Feb/2026 11:42:04,,kun huang,,1,1,1,7,,,,15456,15456,15456,0313344000,0,265/45 R 21 W SportContact 7,265/45 R 21,SportContact 7 ,000,3,Replacement,C,2,POLYESTER,01,001,14127,265.00 mm,45,21,108,W,,0,6300,9.00,200000,,3,2,28/Feb/2026 11:23:50,433094,433095,433096,105,105,125,75,75,95,9960,9970,9980,80,80,85,80,80,80,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.000018,,9.000018,200000,300000,3,1,,0,80,80,90,80,80,90,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,265/45 R 21 W SportContact 7
186953,13,W:APP,28/Feb/2026 12:10:43,,kun huang,,1,1,1,7,,,,118196,118196,118196,0313344040,0,265/45 R 21 W SportContact 7,265/45 R 21,SportContact 7 ,040,2,Volvo,C,2,POLYESTER,01,001,14127,265.00 mm,45,21,108,W,,0,5600,9.00,200000,,2,3,28/Feb/2026 12:08:08,440793,440794,440795,90,90,125,70,70,95,40,40,50,80,80,80,0,0,0,0,0,0,40,40,95,-40,-40,-95,0,0,0,0,0,0,9980,9980,9980,1,1,1,,,400000,,400000,,,107,0.9,0.9,1.3,0,0,0,0,0,0,1.1,1.1,1.6,1,1,1.3,0.9,0.9,1.5,0.8,0.8,1.2,9.000018,,9.000018,200000,400000,3,1,,0,80,80,90,80,80,90,996,997,998,0.5,0.5,0.7,9.8,9.8,9.8,265/45 R 21 W SportContact 7
185255,33,:ARGP,28/Feb/2026 11:42:05,,kun huang,,1,1,5,7,,7,,15456,15456,15456,0313345000,0,295/40 R 21 W SportContact 7,295/40 R 21,SportContact 7 ,000,3,Replacement,C,2,POLYESTER,01,001,16297,295.00 mm,40,21,111,W,,0,7100,10.50,200000,,3,2,28/Feb/2026 11:23:50,433098,433099,433100,105,105,125,75,75,95,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,10.500021,,10.00002,200000,300000,3,1,,0,90,90,100,90,90,100,996,997,998,0.6,0.6,0.8,9.8,9.8,9.8,295/40 R 21 W SportContact 7
186954,26,:ARGP,28/Feb/2026 12:10:43,,kun huang,,1,1,1,7,,,,118196,118196,118196,0313345040,0,295/40 R 21 W SportContact 7,295/40 R 21,SportContact 7 ,040,2,Volvo,C,2,POLYESTER,01,001,16297,295.00 mm,40,21,111,W,,0,7100,10.00,200000,,3,3,28/Feb/2026 12:08:08,440797,440798,440799,90,90,125,70,70,95,40,40,70,80,80,80,0,0,0,0,0,0,40,40,95,-40,-40,-95,0,0,0,0,0,0,9980,9980,9980,1,1,1,,,400000,,400000,,,107,0.9,0.9,2,0,0,0,0,0,0,1.1,1.1,2,1,1,1.3,0.9,0.9,0.9,0.8,0.8,1.2,10.00002,,10.00002,200000,400000,3,1,,0,90,90,100,90,90,100,996,997,998,0.5,0.5,0.7,9.8,9.8,9.8,295/40 R 21 W SportContact 7
